alarm_source,name,occurred_on_nt,severity,ne_type
59182,RF Unit DC Input Power Failure,2020-11-24,minor,BTS5900 5G
59182,RF Unit Maintenance Link Failure,2020-11-24,minor,BTS5900 5G
59182,NR DU Cell Blocked,2020-11-25,minor,BTS5900 5G
59182,NR DU Cell Blocked,2020-11-26,minor,BTS5900 5G
59182,RF Unit DC Input Power Failure,2020-11-26,minor,BTS5900 5G
59182,RF Unit Maintenance Link Failure,2020-11-26,minor,BTS5900 5G
59182,User Plane Fault,2020-11-26,minor,BTS5900 5G
59182,NR DU Cell Blocked,2020-12-18,minor,BTS5900 5G
59182,RF Unit Maintenance Link Failure,2021-01-07,minor,BTS5900 5G
59182,RF Unit DC Input Power Failure,2021-01-07,minor,BTS5900 5G
59182,NR DU Cell Blocked,2021-01-07,minor,BTS5900 5G
59182,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59182,NR DU Cell Blocked,2021-02-08,minor,BTS5900 5G
59182,Fan Stalled,2021-02-13,minor,BTS5900 5G
59182,Fan Stalled,2021-02-14,minor,BTS5900 5G
59182,Fan Stalled,2021-02-15,minor,BTS5900 5G
59182,Fan Stalled,2021-02-16,minor,BTS5900 5G
59182,Fan Stalled,2021-02-17,minor,BTS5900 5G
59182,Fan Stalled,2021-02-18,minor,BTS5900 5G
59182,Fan Stalled,2021-02-19,minor,BTS5900 5G
59303,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59312,User Plane Fault,2020-11-24,minor,BTS5900 5G
59312,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59315,Fan Stalled,2020-11-22,minor,BTS5900 5G
59315,Fan Stalled,2020-11-24,minor,BTS5900 5G
59315,Fan Stalled,2020-11-25,minor,BTS5900 5G
59315,Fan Stalled,2020-12-02,minor,BTS5900 5G
59315,NR DU Cell Blocked,2020-12-03,minor,BTS5900 5G
59315,Fan Stalled,2020-12-11,minor,BTS5900 5G
59315,Fan Stalled,2020-12-12,minor,BTS5900 5G
59315,Fan Stalled,2020-12-13,minor,BTS5900 5G
59315,Fan Stalled,2020-12-14,minor,BTS5900 5G
59315,Fan Stalled,2020-12-15,minor,BTS5900 5G
59315,Fan Stalled,2020-12-16,minor,BTS5900 5G
59315,Fan Stalled,2020-12-17,minor,BTS5900 5G
59315,Fan Stalled,2020-12-21,minor,BTS5900 5G
59315,Fan Stalled,2020-12-22,minor,BTS5900 5G
59315,Fan Stalled,2020-12-23,minor,BTS5900 5G
59315,Fan Stalled,2020-12-25,minor,BTS5900 5G
59315,Fan Stalled,2020-12-26,minor,BTS5900 5G
59315,Fan Stalled,2020-12-27,minor,BTS5900 5G
59315,Fan Stalled,2020-12-29,minor,BTS5900 5G
59315,Fan Stalled,2020-12-30,minor,BTS5900 5G
59315,Fan Stalled,2020-12-31,minor,BTS5900 5G
59315,IKE Negotiation Failure,2021-01-01,minor,BTS5900 5G
59315,Fan Stalled,2021-01-01,minor,BTS5900 5G
59315,Inter-System Communication Failure,2021-01-01,critical,BTS5900 5G
59315,Sensor Failure,2021-01-05,minor,BTS5900 5G
59315,IKE Negotiation Failure,2021-01-29,minor,BTS5900 5G
59315,Inter-System Communication Failure,2021-01-29,critical,BTS5900 5G
59315,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59317,User Plane Fault,2021-01-13,minor,BTS5900 5G
59317,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59317,GPS Locked Satellites Insufficient,2021-02-05,minor,BTS5900 5G
59323,BBU Topology and Configuration Mismatch,2020-11-17,minor,BTS5900 5G
59323,IKE Negotiation Failure,2020-11-17,minor,BTS5900 5G
59323,Inter-System Communication Failure,2020-11-17,critical,BTS5900 5G
59323,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59329,IKE Negotiation Failure,2020-11-26,minor,BTS5900 5G
59329,gNodeB Out of Service,2020-11-26,minor,BTS5900 5G
59329,Inter-System Communication Failure,2020-11-26,critical,BTS5900 5G
59329,gNodeB Out of Service,2021-01-15,minor,BTS5900 5G
59329,Transmission Optical Interface Error,2021-01-15,minor,BTS5900 5G
59329,User Plane Fault,2021-01-15,minor,BTS5900 5G
59329,IKE Negotiation Failure,2021-01-15,minor,BTS5900 5G
59329,NR DU Cell Blocked,2021-01-15,minor,BTS5900 5G
59329,User Plane Fault,2021-01-15,minor,BTS5900 5G
59329,IKE Negotiation Failure,2021-01-20,minor,BTS5900 5G
59329,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59332,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59351,User Plane Fault,2020-11-24,minor,BTS5900 5G
59351,NR DU Cell Blocked,2020-11-26,minor,BTS5900 5G
59351,NR DU Cell Blocked,2020-12-16,minor,BTS5900 5G
59351,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59351,NR DU Cell Blocked,2021-02-10,minor,BTS5900 5G
59351,IKE Negotiation Failure,2021-02-12,minor,BTS5900 5G
59351,IKE Negotiation Failure,2021-02-17,minor,BTS5900 5G
59356,User Plane Fault,2020-11-24,minor,BTS5900 5G
59356,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59365,BBU Topology and Configuration Mismatch,2020-11-21,minor,BTS5900 5G
59365,User Plane Fault,2020-11-21,minor,BTS5900 5G
59365,User Plane Fault,2020-11-21,minor,BTS5900 5G
59365,Remote Maintenance Link Failure,2020-11-21,minor,BTS5900 5G
59365,Board Software Synchronization Failure,2020-11-21,minor,BTS5900 5G
59365,IKE Negotiation Failure,2020-11-21,minor,BTS5900 5G
59365,Inter-System Communication Failure,2020-11-21,critical,BTS5900 5G
59365,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59395,BBU Topology and Configuration Mismatch,2021-01-27,minor,BTS5900 5G
59395,RF Unit DC Input Power Failure,2021-01-27,minor,BTS5900 5G
59395,IKE Negotiation Failure,2021-01-27,minor,BTS5900 5G
59395,Inter-System Communication Failure,2021-01-27,critical,BTS5900 5G
59395,gNodeB Out of Service,2021-01-28,minor,BTS5900 5G
59395,NR DU Cell TRP Unavailable,2021-01-28,minor,BTS5900 5G
59395,RF Unit DC Input Power Failure,2021-01-28,minor,BTS5900 5G
59395,RF Unit Maintenance Link Failure,2021-01-28,minor,BTS5900 5G
59395,NR DU Cell Blocked,2021-01-29,minor,BTS5900 5G
59395,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59395,GPS Locked Satellites Insufficient,2021-02-04,minor,BTS5900 5G
59395,BBU Topology and Configuration Mismatch,2021-02-05,minor,BTS5900 5G
59395,IKE Negotiation Failure,2021-02-05,minor,BTS5900 5G
59395,GPS Locked Satellites Insufficient,2021-02-05,minor,BTS5900 5G
59395,Inter-System Communication Failure,2021-02-05,critical,BTS5900 5G
59395,GPS Locked Satellites Insufficient,2021-02-06,minor,BTS5900 5G
59395,GPS Locked Satellites Insufficient,2021-02-09,minor,BTS5900 5G
59395,GPS Locked Satellites Insufficient,2021-02-11,minor,BTS5900 5G
59395,GPS Locked Satellites Insufficient,2021-02-15,minor,BTS5900 5G
59395,gNodeB Out of Service,2021-02-16,minor,BTS5900 5G
59395,GPS Locked Satellites Insufficient,2021-02-16,minor,BTS5900 5G
59395,GPS Locked Satellites Insufficient,2021-02-17,minor,BTS5900 5G
59395,GPS Locked Satellites Insufficient,2021-02-18,minor,BTS5900 5G
59396,IKE Negotiation Failure,2020-11-20,minor,BTS5900 5G
59396,NR DU Cell Blocked,2020-11-23,minor,BTS5900 5G
59396,User Plane Fault,2020-11-26,minor,BTS5900 5G
59396,RF Unit Optical Module Fault,2020-12-05,minor,BTS5900 5G
59396,RF Unit CPRI Interface Error,2020-12-05,critical,BTS5900 5G
59396,RF Unit Optical Module Fault,2020-12-20,minor,BTS5900 5G
59396,IKE Negotiation Failure,2020-12-22,minor,BTS5900 5G
59396,RF Unit Optical Module Fault,2021-01-03,minor,BTS5900 5G
59396,RF Unit CPRI Interface Error,2021-01-03,critical,BTS5900 5G
59396,RF Unit Optical Module Fault,2021-01-22,minor,BTS5900 5G
59396,RF Unit CPRI Interface Error,2021-01-22,critical,BTS5900 5G
59396,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59396,RF Unit Optical Module Fault,2021-02-15,minor,BTS5900 5G
59396,RF Unit CPRI Interface Error,2021-02-15,critical,BTS5900 5G
59398,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
59398,NR DU Cell Blocked,2021-02-01,minor,BTS5900 5G
59398,NR DU Cell Blocked,2021-02-02,minor,BTS5900 5G
59939,Subrack Type and Configuration Mismatch,2021-02-27,minor,BTS5900 5G
59939,Inter-System Control Rights Conflict,2021-02-27,minor,BTS5900 5G
59939,RAT Conflict between separate-MPT Boards,2021-02-27,minor,BTS5900 5G
59939,BBU DC Output Out of Range,2021-02-27,minor,BTS5900 5G
59939,GPS Antenna Fault,2021-02-27,minor,BTS5900 5G
59939,NR DU Cell Blocked,2021-02-27,minor,BTS5900 5G
59939,BBU CPRI Optical Module or Electrical Port Not Ready,2021-02-27,minor,BTS5900 5G
59939,RF Unit Maintenance Link Failure,2021-02-27,minor,BTS5900 5G
59939,Board Not In Position,2021-02-27,minor,BTS5900 5G
59939,Remote Maintenance Link Failure,2021-02-27,minor,BTS5900 5G
59939,Monitoring Device Maintenance Link Failure,2021-02-27,minor,BTS5900 5G
59939,Board in Wrong Slot,2021-02-27,minor,BTS5900 5G
59939,Remote Maintenance Link Running Data and Configuration Mismatch,2021-02-27,minor,BTS5900 5G
59939,IKE Negotiation Failure,2021-03-25,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-03-25,minor,BTS5900 5G
59939,Remote Maintenance Link Failure,2021-03-25,minor,BTS5900 5G
59939,BBU CPRI Optical Module or Electrical Port Not Ready,2021-03-25,minor,BTS5900 5G
59939,Transmission Optical Interface Error,2021-03-25,minor,BTS5900 5G
59939,GPS Antenna Fault,2021-03-25,minor,BTS5900 5G
59939,gNodeB Out of Service,2021-03-25,minor,BTS5900 5G
59939,RF Unit Maintenance Link Failure,2021-03-25,minor,BTS5900 5G
59939,NR DU Cell Blocked,2021-03-25,minor,BTS5900 5G
59939,BBU CPRI Interface Error,2021-03-25,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-03-28,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-03-28,minor,BTS5900 5G
59939,Inter-System Communication Failure,2021-03-28,critical,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-03-29,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-03-29,minor,BTS5900 5G
59939,System Clock Unlocked,2021-03-30,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-03-30,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-03-30,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-03-31,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-03-31,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-01,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-01,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-02,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-02,minor,BTS5900 5G
59939,gNodeB Out of Service,2021-04-03,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-03,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-03,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-04,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-04,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-05,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-05,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-06,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-06,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-07,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-07,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-08,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-08,minor,BTS5900 5G
59939,Inter-BBU Optical Module Not in Position,2021-04-09,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-09,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-09,minor,BTS5900 5G
59939,Inter-System Communication Failure,2021-04-09,critical,BTS5900 5G
59939,IKE Negotiation Failure,2021-04-13,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-13,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-13,minor,BTS5900 5G
59939,Inter-System Communication Failure,2021-04-13,critical,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-14,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-14,minor,BTS5900 5G
59939,Inter-System Communication Failure,2021-04-14,critical,BTS5900 5G
59939,IKE Negotiation Failure,2021-04-15,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-15,minor,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-15,minor,BTS5900 5G
59939,Inter-System Communication Failure,2021-04-15,critical,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-16,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-16,minor,BTS5900 5G
59939,Inter-System Communication Failure,2021-04-16,critical,BTS5900 5G
59939,BBU Topology and Configuration Mismatch,2021-04-22,minor,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-22,minor,BTS5900 5G
59939,Inter-System Communication Failure,2021-04-22,critical,BTS5900 5G
59939,Inter-BBU Port Failure,2021-04-23,minor,BTS5900 5G
59939,Inter-System Communication Failure,2021-04-23,critical,BTS5900 5G
60065,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60086,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60201,IKE Negotiation Failure,2021-01-29,minor,BTS5900 5G
60201,Board Software Synchronization Failure,2021-01-29,minor,BTS5900 5G
60201,RF Unit DC Input Power Failure,2021-01-29,minor,BTS5900 5G
60201,BBU CPRI Interface Error,2021-01-29,minor,BTS5900 5G
60201,Remote Maintenance Link Running Data and Configuration Mismatch,2021-01-29,minor,BTS5900 5G
60201,Board in Wrong Slot,2021-01-29,minor,BTS5900 5G
60201,RF Unit Maintenance Link Failure,2021-01-29,minor,BTS5900 5G
60201,NR DU Cell Blocked,2021-01-29,minor,BTS5900 5G
60201,Remote Maintenance Link Failure,2021-01-29,minor,BTS5900 5G
60201,Subrack Type and Configuration Mismatch,2021-01-29,minor,BTS5900 5G
60201,Board Not In Position,2021-01-29,minor,BTS5900 5G
60201,Inter-System Board Installation and Configuration Mismatch,2021-01-29,minor,BTS5900 5G
60201,RAT Conflict between separate-MPT Boards,2021-01-29,minor,BTS5900 5G
60201,Inter-System Cabinet Configuration Conflict,2021-01-29,minor,BTS5900 5G
60201,Monitoring Device Maintenance Link Failure,2021-01-29,minor,BTS5900 5G
60201,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60201,Transmission Optical Interface Error,2021-01-30,minor,BTS5900 5G
60201,RF Unit Maintenance Link Failure,2021-01-31,minor,BTS5900 5G
60201,gNodeB Out of Service,2021-01-31,minor,BTS5900 5G
60201,NR DU Cell TRP Unavailable,2021-01-31,minor,BTS5900 5G
60201,RF Unit DC Input Power Failure,2021-01-31,minor,BTS5900 5G
60201,NR DU Cell Blocked,2021-02-14,minor,BTS5900 5G
60201,Inter-System Communication Failure,2021-02-17,critical,BTS5900 5G
60226,User Plane Fault,2021-01-14,minor,BTS5900 5G
60226,IKE Negotiation Failure,2021-01-16,minor,BTS5900 5G
60226,Inter-System Communication Failure,2021-01-16,critical,BTS5900 5G
60226,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-11-11,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-11-12,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-11-13,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-11-16,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-11-17,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-11-18,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-11-21,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-11-24,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-11-25,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-12-14,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-12-18,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2020-12-21,critical,BTS5900 5G
60235,IKE Negotiation Failure,2021-01-05,minor,BTS5900 5G
60235,gNodeB Out of Service,2021-01-05,minor,BTS5900 5G
60235,User Plane Fault,2021-01-05,minor,BTS5900 5G
60235,User Plane Fault,2021-01-05,minor,BTS5900 5G
60235,Inter-System Communication Failure,2021-01-05,critical,BTS5900 5G
60235,User Plane Fault,2021-01-14,minor,BTS5900 5G
60235,IKE Negotiation Failure,2021-01-20,minor,BTS5900 5G
60235,IKE Negotiation Failure,2021-01-23,minor,BTS5900 5G
60235,gNodeB Out of Service,2021-01-23,minor,BTS5900 5G
60235,RF Unit Maintenance Link Failure,2021-01-23,minor,BTS5900 5G
60235,RF Unit DC Input Power Failure,2021-01-23,minor,BTS5900 5G
60235,NR DU Cell Blocked,2021-01-23,minor,BTS5900 5G
60235,RF Unit CPRI Interface Error,2021-01-25,critical,BTS5900 5G
60235,IKE Negotiation Failure,2021-01-26,minor,BTS5900 5G
60235,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60235,RF Unit CPRI Interface Error,2021-02-02,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2021-02-08,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2021-02-09,critical,BTS5900 5G
60235,RF Unit CPRI Interface Error,2021-02-12,critical,BTS5900 5G
60249,NR DU Cell TRP Unavailable,2019-11-30,minor,BTS5900 5G
60249,IKE Negotiation Failure,2020-11-11,minor,BTS5900 5G
60249,NR DU Cell Blocked,2020-11-11,minor,BTS5900 5G
60249,User Plane Fault,2020-11-25,minor,BTS5900 5G
60249,User Plane Fault,2020-12-15,minor,BTS5900 5G
60249,Remote Maintenance Link Failure,2020-12-15,minor,BTS5900 5G
60249,User Plane Fault,2020-12-15,minor,BTS5900 5G
60249,IKE Negotiation Failure,2020-12-15,minor,BTS5900 5G
60249,Inter-System Communication Failure,2020-12-15,critical,BTS5900 5G
60249,User Plane Fault,2021-01-06,minor,BTS5900 5G
60249,User Plane Fault,2021-01-06,minor,BTS5900 5G
60249,IKE Negotiation Failure,2021-01-06,minor,BTS5900 5G
60249,IKE Negotiation Failure,2021-01-13,minor,BTS5900 5G
60249,User Plane Fault,2021-01-14,minor,BTS5900 5G
60249,IKE Negotiation Failure,2021-01-14,minor,BTS5900 5G
60249,gNodeB Out of Service,2021-01-14,minor,BTS5900 5G
60249,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60273,NR DU Cell Blocked,2021-01-06,minor,BTS5900 5G
60273,IKE Negotiation Failure,2021-01-06,minor,BTS5900 5G
60273,User Plane Fault,2021-01-14,minor,BTS5900 5G
60273,gNodeB Out of Service,2021-01-25,minor,BTS5900 5G
60273,gNodeB Out of Service,2021-01-27,minor,BTS5900 5G
60273,gNodeB Out of Service,2021-01-29,minor,BTS5900 5G
60273,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60284,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60284,NR DU Cell Blocked,2021-02-06,minor,BTS5900 5G
60400,IKE Negotiation Failure,2021-01-06,minor,BTS5900 5G
60400,User Plane Fault,2021-01-06,minor,BTS5900 5G
60400,User Plane Fault,2021-01-06,minor,BTS5900 5G
60400,gNodeB Out of Service,2021-01-06,minor,BTS5900 5G
60400,Remote Maintenance Link Failure,2021-01-06,minor,BTS5900 5G
60400,Inter-System Communication Failure,2021-01-06,critical,BTS5900 5G
60400,IKE Negotiation Failure,2021-01-07,minor,BTS5900 5G
60400,User Plane Fault,2021-01-13,minor,BTS5900 5G
60400,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60402,gNodeB Out of Service,2020-11-20,minor,BTS5900 5G
60402,BBU Topology and Configuration Mismatch,2020-11-21,minor,BTS5900 5G
60402,Remote Maintenance Link Failure,2020-11-21,minor,BTS5900 5G
60402,IKE Negotiation Failure,2020-11-21,minor,BTS5900 5G
60402,User Plane Fault,2020-11-21,minor,BTS5900 5G
60402,User Plane Fault,2020-11-21,minor,BTS5900 5G
60402,Inter-System Communication Failure,2020-11-21,critical,BTS5900 5G
60402,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60429,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60437,gNodeB Out of Service,2020-11-27,minor,BTS5900 5G
60437,Inter-System Control Rights Conflict,2020-11-27,minor,BTS5900 5G
60437,License on Trial,2020-11-27,minor,BTS5900 5G
60437,NR DU Cell TRP Unavailable,2020-11-27,minor,BTS5900 5G
60437,GPS Antenna Fault,2020-11-27,minor,BTS5900 5G
60437,Board in Wrong Slot,2020-11-27,minor,BTS5900 5G
60437,Board Not In Position,2020-11-27,minor,BTS5900 5G
60437,Remote Maintenance Link Failure,2020-11-27,minor,BTS5900 5G
60437,Monitoring Device Maintenance Link Failure,2020-11-27,minor,BTS5900 5G
60437,Inter-BBU Port Failure,2020-11-27,minor,BTS5900 5G
60437,Power Module and Monitoring Module Communication Failure,2020-11-27,minor,BTS5900 5G
60437,Subrack Type and Configuration Mismatch,2020-11-27,minor,BTS5900 5G
60437,RF Unit Maintenance Link Failure,2020-11-27,minor,BTS5900 5G
60437,IKE Negotiation Failure,2020-12-01,minor,BTS5900 5G
60437,NR DU Cell Blocked,2020-12-11,minor,BTS5900 5G
60437,IKE Negotiation Failure,2020-12-11,minor,BTS5900 5G
60437,NR DU Cell Blocked,2020-12-14,minor,BTS5900 5G
60437,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60451,RF Unit CPRI Interface Error,2020-11-13,critical,BTS5900 5G
60451,RF Unit CPRI Interface Error,2020-11-14,critical,BTS5900 5G
60451,RF Unit CPRI Interface Error,2020-11-18,critical,BTS5900 5G
60451,RF Unit CPRI Interface Error,2020-12-11,critical,BTS5900 5G
60451,RF Unit CPRI Interface Error,2020-12-14,critical,BTS5900 5G
60451,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60453,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60460,gNodeB Out of Service,2020-12-10,minor,BTS5900 5G
60460,BBU Topology and Configuration Mismatch,2021-01-07,minor,BTS5900 5G
60460,IKE Negotiation Failure,2021-01-07,minor,BTS5900 5G
60460,Inter-System Communication Failure,2021-01-07,critical,BTS5900 5G
60460,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60731,gNodeB Out of Service,2020-11-13,minor,BTS5900 5G
60731,Remote Maintenance Link Failure,2020-11-13,minor,BTS5900 5G
60731,IKE Negotiation Failure,2020-11-13,minor,BTS5900 5G
60731,User Plane Fault,2020-11-13,minor,BTS5900 5G
60731,User Plane Fault,2020-11-13,minor,BTS5900 5G
60731,Inter-System Communication Failure,2020-11-13,critical,BTS5900 5G
60731,IKE Negotiation Failure,2020-11-14,minor,BTS5900 5G
60731,IKE Negotiation Failure,2020-11-20,minor,BTS5900 5G
60731,User Plane Fault,2020-11-24,minor,BTS5900 5G
60731,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60755,gNodeB Out of Service,2020-11-23,minor,BTS5900 5G
60755,User Plane Fault,2020-11-25,minor,BTS5900 5G
60755,User Plane Fault,2021-01-14,minor,BTS5900 5G
60755,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60756,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60808,gNodeB Out of Service,2021-01-22,minor,BTS5900 5G
60808,NR DU Cell TRP Unavailable,2021-01-22,minor,BTS5900 5G
60808,RF Unit Working Mode and Board Capability Mismatch,2021-01-22,minor,BTS5900 5G
60808,Remote Maintenance Link Running Data and Configuration Mismatch,2021-01-22,minor,BTS5900 5G
60808,NR DU Cell Blocked,2021-01-22,minor,BTS5900 5G
60808,Inter-System Control Rights Conflict,2021-01-22,minor,BTS5900 5G
60808,License on Trial,2021-01-22,minor,BTS5900 5G
60808,Board in Wrong Slot,2021-01-22,minor,BTS5900 5G
60808,Subrack Type and Configuration Mismatch,2021-01-22,minor,BTS5900 5G
60808,RF Unit Maintenance Link Failure,2021-01-22,minor,BTS5900 5G
60808,Remote Maintenance Link Failure,2021-01-22,minor,BTS5900 5G
60808,Monitoring Device Maintenance Link Failure,2021-01-22,minor,BTS5900 5G
60808,Board Not In Position,2021-01-22,minor,BTS5900 5G
60808,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60811,User Plane Fault,2020-11-24,minor,BTS5900 5G
60811,GPS Antenna Fault,2021-01-06,minor,BTS5900 5G
60811,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
60828,IKE Negotiation Failure,2020-11-15,minor,BTS5900 5G
60828,User Plane Fault,2020-11-15,minor,BTS5900 5G
60828,User Plane Fault,2020-11-15,minor,BTS5900 5G
60828,User Plane Fault,2020-11-24,minor,BTS5900 5G
60828,gNodeB Out of Service,2020-12-18,minor,BTS5900 5G
60828,User Plane Fault,2020-12-18,minor,BTS5900 5G
60828,Remote Maintenance Link Failure,2020-12-18,minor,BTS5900 5G
60828,IKE Negotiation Failure,2020-12-18,minor,BTS5900 5G
60828,User Plane Fault,2020-12-18,minor,BTS5900 5G
60828,Inter-System Communication Failure,2020-12-18,critical,BTS5900 5G
61149,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
61157,Remote Maintenance Link Failure,2020-11-14,minor,BTS5900 5G
61157,Remote Maintenance Link Failure,2020-11-21,minor,BTS5900 5G
61157,Remote Maintenance Link Failure,2020-12-06,minor,BTS5900 5G
61157,NR DU Cell Blocked,2020-12-11,minor,BTS5900 5G
61157,Inter-System Communication Failure,2020-12-11,critical,BTS5900 5G
61157,User Plane Fault,2020-12-21,minor,BTS5900 5G
61157,User Plane Fault,2020-12-21,minor,BTS5900 5G
61157,IKE Negotiation Failure,2020-12-21,minor,BTS5900 5G
61157,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
62428,NR DU Cell Blocked,2020-11-16,minor,BTS5900 5G
62428,User Plane Fault,2021-01-14,minor,BTS5900 5G
62428,Remote Maintenance Link Failure,2021-01-30,minor,BTS5900 5G
63385,Remote Maintenance Link Failure,2021-03-30,minor,BTS5900 5G
63385,RAT Conflict between separate-MPT Boards,2021-03-30,minor,BTS5900 5G
63385,Monitoring Device Maintenance Link Failure,2021-03-30,minor,BTS5900 5G
63385,Inter-System Board Installation and Configuration Mismatch,2021-03-30,minor,BTS5900 5G
63385,Inter-System RF Unit Parameter Settings Conflict,2021-03-30,minor,BTS5900 5G
63385,Subrack Type and Configuration Mismatch,2021-03-30,minor,BTS5900 5G
63385,Power Module and Monitoring Module Communication Failure,2021-03-30,minor,BTS5900 5G
63385,RF Unit Maintenance Link Failure,2021-03-30,minor,BTS5900 5G
63385,Board Not In Position,2021-03-30,minor,BTS5900 5G
63385,Remote Maintenance Link Running Data and Configuration Mismatch,2021-03-31,minor,BTS5900 5G
63385,BBU CPRI Interface Error,2021-03-31,minor,BTS5900 5G
